period,air_temperature
11172,8.225
11173,8.2
11174,8.45
11175,8.7
11176,8.95
11177,9.2
11178,9.4
11179,9.6
11180,9.8
11181,10.0
11182,9.8
11183,9.6
11184,9.4
11185,9.2
11186,9.275
11187,9.35
11188,9.425
11189,9.5
11190,9.625
11191,9.75
11192,9.875
11193,10.0
11194,9.925
11195,9.85
11196,9.775
11197,9.7
11198,9.525
11199,9.35
11200,9.175
11201,9.0
11202,8.925
11203,8.85
11204,8.775
11205,8.7
11206,8.5
11207,8.3
11208,8.1
11209,7.9
11210,7.875
11211,7.85
11212,7.825
11213,7.8
11214,7.625
11215,7.45
11216,7.275
11217,7.1
11218,7.1
11219,7.1
11220,7.1
11221,7.1
11222,7.025
11223,6.95
11224,6.875
11225,6.8
11226,6.65
11227,6.5
11228,6.35
11229,6.2
11230,6.4
11231,6.6
11232,6.8
11233,7.0
11234,7.025
11235,7.05
11236,7.075
11237,7.1
11238,7.075
11239,7.05
11240,7.025
11241,7.0
11242,7.075
11243,7.15
11244,7.225
11245,7.3
11246,7.3
11247,7.3
11248,7.3
11249,7.3
11250,7.325
11251,7.35
11252,7.375
11253,7.4
11254,7.475
11255,7.55
11256,7.625
11257,7.7
11258,7.775
11259,7.85
11260,7.925
11261,8.0
11262,8.075
11263,8.15
11264,8.225
11265,8.3
11266,8.5
11267,8.7
11268,8.9
11269,9.1
11270,9.1
11271,9.1
11272,9.1
11273,9.1
11274,9.225
11275,9.35
11276,9.475
11277,9.6
11278,9.725
11279,9.85
11280,9.975
11281,10.1
11282,10.1
11283,10.1
11284,10.1
11285,10.1
11286,10.1
11287,10.1
11288,10.1
11289,10.1
11290,10.1
11291,10.1
11292,10.1
11293,10.1
11294,10.0
11295,9.9
11296,9.8
11297,9.7
11298,9.425
11299,9.15
11300,8.875
11301,8.6
11302,8.725
11303,8.85
11304,8.975
11305,9.1
11306,8.85
11307,8.6
11308,8.35
11309,8.1
11310,8.075
11311,8.05
11312,8.025
11313,8.0
11314,7.975
11315,7.95
11316,7.925
11317,7.9
11318,7.775
11319,7.65
11320,7.525
11321,7.4
11322,7.075
11323,6.75
11324,6.425
11325,6.1
11326,6.25
11327,6.4
11328,6.55
11329,6.7
11330,6.525
11331,6.35
11332,6.175
11333,6.0
11334,6.075
11335,6.15
11336,6.225
11337,6.3
11338,6.2
11339,6.1
11340,6.0
11341,5.9
11342,5.825
11343,5.75
11344,5.675
11345,5.6
11346,5.775
11347,5.95
11348,6.125
11349,6.3
11350,6.575
11351,6.85
11352,7.125
11353,7.4
11354,7.675
11355,7.95
11356,8.225
11357,8.5
11358,8.775
11359,9.05
11360,9.325
11361,9.6
11362,9.7
11363,9.8
11364,9.9
11365,10.0
11366,10.15
11367,10.3
11368,10.45
11369,10.6
11370,10.7
11371,10.8
11372,10.9
11373,11.0
11374,11.15
11375,11.3
11376,11.45
11377,11.6
11378,11.55
11379,11.5
11380,11.45
11381,11.4
11382,11.55
11383,11.7
11384,11.85
11385,12.0
11386,11.875
11387,11.75
11388,11.625
11389,11.5
11390,11.475
11391,11.45
11392,11.425
11393,11.4
11394,11.25
11395,11.1
11396,10.95
11397,10.8
11398,10.65
11399,10.5
11400,10.35
11401,10.2
11402,9.925
11403,9.65
11404,9.375
11405,9.1
11406,8.95
11407,8.8
11408,8.65
11409,8.5
11410,8.275
11411,8.05
11412,7.825
11413,7.6
11414,7.45
11415,7.3
11416,7.15
11417,7.0
11418,6.975
11419,6.95
11420,6.925
11421,6.9
11422,6.95
11423,7.0
11424,7.05
11425,7.1
11426,7.275
11427,7.45
11428,7.625
11429,7.8
11430,7.8
11431,7.8
11432,7.8
11433,7.8
11434,7.65
11435,7.5
11436,7.35
11437,7.2
11438,7.175
11439,7.15
11440,7.125
11441,7.1
11442,7.2
11443,7.3
11444,7.4
11445,7.5
11446,7.75
11447,8.0
11448,8.25
11449,8.5
11450,8.65
11451,8.8
11452,8.95
11453,9.1
11454,9.275
11455,9.45
11456,9.625
11457,9.8
11458,9.875
11459,9.95
11460,10.025
11461,10.1
11462,10.3
11463,10.5
11464,10.7
11465,10.9
11466,10.975
11467,11.05
11468,11.125
11469,11.2
11470,11.125
11471,11.05
11472,10.975
11473,10.9
11474,10.875
11475,10.85
11476,10.825
11477,10.8
11478,10.75
11479,10.7
11480,10.65
11481,10.6
11482,10.45
11483,10.3
11484,10.15
11485,10.0
11486,9.875
11487,9.75
11488,9.625
11489,9.5
11490,9.375
11491,9.25
11492,9.125
11493,9.0
11494,8.825
11495,8.65
11496,8.475
11497,8.3
11498,8.2
11499,8.1
11500,8.0
11501,7.9
11502,7.85
11503,7.8
11504,7.75
11505,7.7
11506,7.725
11507,7.75
11508,7.775
11509,7.8
11510,7.8
11511,7.8
11512,7.8
11513,7.8
11514,7.825
11515,7.85
11516,7.875
11517,7.9
11518,7.75
11519,7.6
11520,7.45
11521,7.3
11522,7.05
11523,6.8
11524,6.55
11525,6.3
11526,6.55
11527,6.8
11528,7.05
11529,7.3
11530,7.275
11531,7.25
11532,7.225
11533,7.2
11534,7.225
11535,7.25
11536,7.275
11537,7.3
11538,7.325
11539,7.35
11540,7.375
11541,7.4
11542,7.425
11543,7.45
11544,7.475
11545,7.5
11546,7.6
11547,7.7
11548,7.8
11549,7.9
11550,8.15
11551,8.4
11552,8.65
11553,8.9
11554,9.275
11555,9.65
11556,10.025
11557,10.4
11558,10.6
11559,10.8
11560,11.0
11561,11.2
11562,11.225
11563,11.25
11564,11.275
11565,11.3
11566,11.25
11567,11.2
11568,11.15
11569,11.1
11570,11.075
11571,11.05
11572,11.025
11573,11.0
11574,10.975
11575,10.95
11576,10.925
11577,10.9
11578,10.925
11579,10.95
11580,10.975
11581,11.0
11582,10.875
11583,10.75
11584,10.625
11585,10.5
11586,10.275
11587,10.05
11588,9.825
11589,9.6
11590,9.45
11591,9.3
11592,9.15
11593,9.0
11594,8.85
11595,8.7
11596,8.55
11597,8.4
11598,8.35
11599,8.3
11600,8.25
11601,8.2
11602,8.15
11603,8.1
11604,8.05
11605,8.0
11606,7.975
11607,7.95
11608,7.925
11609,7.9
11610,7.85
11611,7.8
11612,7.75
11613,7.7
11614,7.625
11615,7.55
11616,7.475
11617,7.4
11618,7.375
11619,7.35
11620,7.325
11621,7.3
11622,7.15
11623,7.0
11624,6.85
11625,6.7
11626,6.725
11627,6.75
11628,6.775
11629,6.8
11630,6.925
11631,7.05
11632,7.175
11633,7.3
11634,7.425
11635,7.55
11636,7.675
11637,7.8
11638,7.9
11639,8.0
11640,8.1
11641,8.2
11642,8.3
11643,8.4
11644,8.5
11645,8.6
11646,8.65
11647,8.7
11648,8.75
11649,8.8
11650,8.925
11651,9.05
11652,9.175
11653,9.3
11654,9.575
11655,9.85
11656,10.125
11657,10.4
11658,10.45
11659,10.5
11660,10.55
11661,10.6
11662,10.575
11663,10.55
11664,10.525
11665,10.5
11666,10.775
11667,11.05
11668,11.325
11669,11.6
11670,11.425
11671,11.25
11672,11.075
11673,10.9
11674,10.825
11675,10.75
11676,10.675
11677,10.6
11678,10.55
11679,10.5
11680,10.45
11681,10.4
11682,10.4
11683,10.4
11684,10.4
11685,10.4
11686,10.2
11687,10.0
11688,9.8
11689,9.6
11690,9.425
11691,9.25
11692,9.075
11693,8.9
11694,8.45
11695,8.0
11696,7.55
11697,7.1
11698,6.7
11699,6.3
11700,5.9
11701,5.5
11702,5.4
11703,5.3
11704,5.2
11705,5.1
11706,4.925
11707,4.75
11708,4.575
11709,4.4
11710,4.65
11711,4.9
11712,5.15
11713,5.4
11714,5.275
11715,5.15
11716,5.025
11717,4.9
11718,4.7
11719,4.5
11720,4.3
11721,4.1
11722,4.275
11723,4.45
11724,4.625
11725,4.8
11726,5.1
11727,5.4
11728,5.7
11729,6.0
11730,5.825
11731,5.65
11732,5.475
11733,5.3
11734,5.8
11735,6.3
11736,6.8
11737,7.3
11738,7.45
11739,7.6
11740,7.75
11741,7.9
11742,8.15
11743,8.4
11744,8.65
11745,8.9
11746,8.95
11747,9.0
11748,9.05
11749,9.1
11750,9.125
11751,9.15
11752,9.175
11753,9.2
11754,9.475
11755,9.75
11756,10.025
11757,10.3
11758,10.075
11759,9.85
11760,9.625
11761,9.4
11762,9.5
11763,9.6
11764,9.7
11765,9.8
11766,9.875
11767,9.95
11768,10.025
11769,10.1
11770,10.1
11771,10.1
11772,10.1
11773,10.1
11774,10.0
11775,9.9
11776,9.8
11777,9.7
11778,9.5
11779,9.3
11780,9.1
11781,8.9
11782,8.8
11783,8.7
11784,8.6
11785,8.5
11786,8.375
11787,8.25
11788,8.125
11789,8.0
11790,7.75
11791,7.5
11792,7.25
11793,7.0
11794,6.875
11795,6.75
11796,6.625
11797,6.5
11798,6.5
11799,6.5
11800,6.5
11801,6.5
11802,6.35
11803,6.2
11804,6.05
11805,5.9
11806,5.775
11807,5.65
11808,5.525
11809,5.4
11810,5.45
11811,5.5
11812,5.55
11813,5.6
11814,5.45
11815,5.3
11816,5.15
11817,5.0
11818,4.9
11819,4.8
11820,4.7
11821,4.6
11822,4.6
11823,4.6
11824,4.6
11825,4.6
11826,4.85
11827,5.1
11828,5.35
11829,5.6
11830,5.95
11831,6.3
11832,6.65
11833,7.0
11834,7.05
11835,7.1
11836,7.15
11837,7.2
11838,7.25
11839,7.3
11840,7.35
11841,7.4
11842,7.475
11843,7.55
11844,7.625
11845,7.7
11846,7.9
11847,8.1
11848,8.3
11849,8.5
11850,8.825
11851,9.15
11852,9.475
11853,9.8
11854,9.75
11855,9.7
11856,9.65
11857,9.6
11858,9.375
11859,9.15
11860,8.925
11861,8.7
11862,8.825
11863,8.95
11864,9.075
11865,9.2
11866,9.15
11867,9.1
11868,9.05
11869,9.0
11870,9.025
11871,9.05
11872,9.075
11873,9.1
11874,9.175
11875,9.25
11876,9.325
11877,9.4
11878,9.175
11879,8.95
11880,8.725
11881,8.5
11882,8.325
11883,8.15
11884,7.975
11885,7.8
11886,7.675
11887,7.55
11888,7.425
11889,7.3
11890,7.225
11891,7.15
11892,7.075
11893,7.0
11894,7.025
11895,7.05
11896,7.075
11897,7.1
11898,7.15
11899,7.2
11900,7.25
11901,7.3
11902,7.25
11903,7.2
11904,7.15
11905,7.1
11906,7.1
11907,7.1
11908,7.1
11909,7.1
11910,7.1
11911,7.1
11912,7.1
11913,7.1
11914,7.025
11915,6.95
11916,6.875
11917,6.8
11918,6.85
11919,6.9
11920,6.95
11921,7.0
11922,6.975
11923,6.95
11924,6.925
11925,6.9
11926,6.9
11927,6.9
11928,6.9
11929,6.9
11930,7.025
11931,7.15
11932,7.275
11933,7.4
11934,7.45
11935,7.5
11936,7.55
11937,7.6
11938,7.925
11939,8.25
11940,8.575
11941,8.9
11942,9.05
11943,9.2
11944,9.35
11945,9.5
11946,9.625
11947,9.75
11948,9.875
11949,10.0
11950,9.675
11951,9.35
11952,9.025
11953,8.7
11954,8.775
11955,8.85
11956,8.925
11957,9.0
11958,8.975
11959,8.95
11960,8.925
11961,8.9
11962,8.975
11963,9.05
11964,9.125
11965,9.2
11966,9.0
11967,8.8
11968,8.6
11969,8.4
11970,8.325
11971,8.25
11972,8.175
11973,8.1
11974,8.05
11975,8.0
11976,7.95
11977,7.9
11978,7.875
11979,7.85
11980,7.825
11981,7.8
11982,7.75
11983,7.7
11984,7.65
11985,7.6
11986,7.625
11987,7.65
11988,7.675
11989,7.7
11990,7.675
11991,7.65
11992,7.625
11993,7.6
11994,7.55
11995,7.5
11996,7.45
11997,7.4
11998,7.3
11999,7.2
12000,7.1
12001,7.0
12002,6.95
12003,6.9
12004,6.85
12005,6.8
12006,6.9
12007,7.0
12008,7.1
12009,7.2
12010,7.2
12011,7.2
12012,7.2
12013,7.2
12014,7.225
12015,7.25
12016,7.275
12017,7.3
12018,7.325
12019,7.35
12020,7.375
12021,7.4
12022,7.35
12023,7.3
12024,7.25
12025,7.2
12026,7.175
12027,7.15
12028,7.125
12029,7.1
12030,7.225
12031,7.35
12032,7.475
12033,7.6
12034,7.625
12035,7.65
12036,7.675
12037,7.7
12038,7.65
12039,7.6
12040,7.55
12041,7.5
12042,7.55
12043,7.6
12044,7.65
12045,7.7
12046,7.725
12047,7.75
12048,7.775
12049,7.8
12050,7.825
12051,7.85
12052,7.875
12053,7.9
12054,7.975
12055,8.05
12056,8.125
12057,8.2
12058,8.275
12059,8.35
12060,8.425
12061,8.5
12062,8.6
12063,8.7
12064,8.8
12065,8.9
12066,8.925
12067,8.95
12068,8.975
12069,9.0
12070,9.025
12071,9.05
12072,9.075
12073,9.1
12074,9.075
12075,9.05
12076,9.025
12077,9.0
12078,8.975
12079,8.95
12080,8.925
12081,8.9
12082,8.925
12083,8.95
12084,8.975
12085,9.0
12086,8.975
12087,8.95
12088,8.925
12089,8.9
12090,8.775
12091,8.65
12092,8.525
12093,8.4
12094,8.45
12095,8.5
12096,8.55
12097,8.6
12098,8.65
12099,8.7
12100,8.75
12101,8.8
12102,8.7
12103,8.6
12104,8.5
12105,8.4
12106,8.45
12107,8.5
12108,8.55
12109,8.6
12110,8.65
12111,8.7
12112,8.75
12113,8.8
12114,8.875
12115,8.95
12116,9.025
12117,9.1
12118,9.175
12119,9.25
12120,9.325
12121,9.4
12122,9.45
12123,9.5
12124,9.55
12125,9.6
12126,9.725
12127,9.85
12128,9.975
12129,10.1
12130,10.1
12131,10.1
12132,10.1
12133,10.1
12134,10.275
12135,10.45
12136,10.625
12137,10.8
12138,11.1
12139,11.4
12140,11.7
12141,12.0
12142,12.1
12143,12.2
12144,12.3
12145,12.4
12146,12.1
12147,11.8
12148,11.5
12149,11.2
12150,11.075
12151,10.95
12152,10.825
12153,10.7
12154,10.7
12155,10.7
12156,10.7
12157,10.7
12158,10.725
12159,10.75
12160,10.775
12161,10.8
12162,10.625
12163,10.45
12164,10.275
12165,10.1
12166,10.125
12167,10.15
12168,10.175
12169,10.2
12170,10.125
12171,10.05
12172,9.975
12173,9.9
12174,9.8
12175,9.7
12176,9.6
12177,9.5
12178,9.525
12179,9.55
12180,9.575
12181,9.6
12182,9.675
12183,9.75
12184,9.825
12185,9.9
12186,9.925
12187,9.95
12188,9.975
12189,10.0
12190,10.05
12191,10.1
12192,10.15
12193,10.2
12194,10.175
12195,10.15
12196,10.125
12197,10.1
12198,10.125
12199,10.15
12200,10.175
12201,10.2
12202,10.1
12203,10.0
12204,9.9
12205,9.8
12206,9.775
12207,9.75
12208,9.725
12209,9.7
12210,9.725
12211,9.75
12212,9.775
12213,9.8
12214,9.8
12215,9.8
12216,9.8
12217,9.8
12218,9.85
12219,9.9
12220,9.95
12221,10.0
12222,10.125
12223,10.25
12224,10.375
12225,10.5
12226,10.5
12227,10.5
12228,10.5
12229,10.5
12230,10.6
12231,10.7
12232,10.8
12233,10.9
12234,10.925
12235,10.95
12236,10.975
12237,11.0
12238,10.925
12239,10.85
12240,10.775
12241,10.7
12242,10.775
12243,10.85
12244,10.925
12245,11.0
12246,10.975
12247,10.95
12248,10.925
12249,10.9
12250,11.025
12251,11.15
12252,11.275
12253,11.4
12254,11.425
12255,11.45
12256,11.475
12257,11.5
12258,11.2
12259,10.9
12260,10.6
12261,10.3
12262,10.225
12263,10.15
12264,10.075
12265,10.0
12266,9.9
12267,9.8
12268,9.7
12269,9.6
12270,9.45
12271,9.3
12272,9.15
12273,9.0
12274,8.975
12275,8.95
12276,8.925
12277,8.9
12278,8.925
12279,8.95
12280,8.975
12281,9.0
12282,9.025
12283,9.05
12284,9.075
12285,9.1
12286,9.1
12287,9.1
12288,9.1
12289,9.1
12290,9.1
12291,9.1
12292,9.1
12293,9.1
12294,9.075
12295,9.05
12296,9.025
12297,9.0
12298,8.975
12299,8.95
12300,8.925
12301,8.9
12302,8.925
12303,8.95
12304,8.975
12305,9.0
12306,9.0
12307,9.0
12308,9.0
12309,9.0
12310,9.025
12311,9.05
12312,9.075
12313,9.1
12314,9.125
12315,9.15
12316,9.175
12317,9.2
12318,9.175
12319,9.15
12320,9.125
12321,9.1
12322,9.15
12323,9.2
12324,9.25
12325,9.3
12326,9.3
12327,9.3
12328,9.3
12329,9.3
12330,9.275
12331,9.25
12332,9.225
12333,9.2
12334,9.225
12335,9.25
12336,9.275
12337,9.3
12338,9.275
12339,9.25
12340,9.225
12341,9.2
12342,9.3
12343,9.4
12344,9.5
12345,9.6
12346,9.6
12347,9.6
12348,9.6
12349,9.6
12350,9.575
12351,9.55
12352,9.525
12353,9.5
12354,9.525
12355,9.55
12356,9.575
12357,9.6
12358,9.525
12359,9.45
12360,9.375
12361,9.3
12362,9.1
12363,8.9
12364,8.7
12365,8.5
12366,8.425
12367,8.35
12368,8.275
12369,8.2
12370,8.25
12371,8.3
12372,8.35
12373,8.4
12374,8.375
12375,8.35
12376,8.325
12377,8.3
12378,8.25
12379,8.2
12380,8.15
12381,8.1
12382,8.075
12383,8.05
12384,8.025
12385,8.0
12386,8.15
12387,8.3
12388,8.45
12389,8.6
12390,8.625
12391,8.65
12392,8.675
12393,8.7
12394,8.7
12395,8.7
12396,8.7
12397,8.7
12398,8.675
12399,8.65
12400,8.625
12401,8.6
12402,8.7
12403,8.8
12404,8.9
12405,9.0
12406,9.125
12407,9.25
12408,9.375
12409,9.5
12410,9.575
12411,9.65
12412,9.725
12413,9.8
12414,9.9
12415,10.0
12416,10.1
12417,10.2
12418,10.2
12419,10.2
12420,10.2
12421,10.2
12422,10.375
12423,10.55
12424,10.725
12425,10.9
12426,11.15
12427,11.4
12428,11.65
12429,11.9
12430,11.525
12431,11.15
12432,10.775
12433,10.4
12434,10.45
12435,10.5
12436,10.55
12437,10.6
12438,10.525
12439,10.45
12440,10.375
12441,10.3
12442,10.125
12443,9.95
12444,9.775
12445,9.6
12446,9.7
12447,9.8
12448,9.9
12449,10.0
12450,9.975
12451,9.95
12452,9.925
12453,9.9
12454,9.9
12455,9.9
12456,9.9
12457,9.9
12458,9.85
12459,9.8
12460,9.75
12461,9.7
12462,9.6
12463,9.5
12464,9.4
12465,9.3
12466,9.225
12467,9.15
12468,9.075
12469,9.0
12470,8.95
12471,8.9
12472,8.85
12473,8.8
12474,8.85
12475,8.9
12476,8.95
12477,9.0
12478,8.925
12479,8.85
12480,8.775
12481,8.7
12482,8.75
12483,8.8
12484,8.85
12485,8.9
12486,8.925
12487,8.95
12488,8.975
12489,9.0
12490,8.975
12491,8.95
12492,8.925
12493,8.9
12494,8.9
12495,8.9
12496,8.9
12497,8.9
12498,8.925
12499,8.95
12500,8.975
12501,9.0
12502,9.1
12503,9.2
12504,9.3
12505,9.4
12506,9.425
12507,9.45
12508,9.475
12509,9.5
12510,9.6
12511,9.7
12512,9.8
12513,9.9
12514,9.875
12515,9.85
12516,9.825
12517,9.8
12518,9.925
12519,10.05
12520,10.175
12521,10.3
12522,10.425
12523,10.55
12524,10.675
12525,10.8
12526,11.05
12527,11.3
12528,11.55
12529,11.8
12530,11.725
12531,11.65
12532,11.575
12533,11.5
12534,11.475
12535,11.45
12536,11.425
12537,11.4
12538,11.325
12539,11.25
12540,11.175
12541,11.1
12542,11.0
12543,10.9
12544,10.8
12545,10.7
12546,10.675
12547,10.65
12548,10.625
12549,10.6
12550,10.525
12551,10.45
12552,10.375
12553,10.3
12554,10.05
12555,9.8
12556,9.55
12557,9.3
12558,9.2
12559,9.1
12560,9.0
12561,8.9
12562,8.875
12563,8.85
12564,8.825
12565,8.8
12566,8.75
12567,8.7
12568,8.65
12569,8.6
12570,8.625
12571,8.65
12572,8.675
12573,8.7
12574,8.7
12575,8.7
12576,8.7
12577,8.7
12578,8.7
12579,8.7
12580,8.7
12581,8.7
12582,8.675
12583,8.65
12584,8.625
12585,8.6
12586,8.575
12587,8.55
12588,8.525
12589,8.5
12590,8.525
12591,8.55
12592,8.575
12593,8.6
12594,8.6
12595,8.6
12596,8.6
12597,8.6
12598,8.7
12599,8.8
12600,8.9
12601,9.0
12602,9.025
12603,9.05
12604,9.075
12605,9.1
12606,9.325
12607,9.55
12608,9.775
12609,10.0
12610,10.425
12611,10.85
12612,11.275
12613,11.7
12614,11.55
12615,11.4
12616,11.25
12617,11.1
12618,11.1
12619,11.1
12620,11.1
12621,11.1
12622,11.05
12623,11.0
12624,10.95
12625,10.9
12626,11.05
12627,11.2
12628,11.35
12629,11.5
12630,11.6
12631,11.7
12632,11.8
12633,11.9
12634,11.675
12635,11.45
12636,11.225
12637,11.0
12638,10.8
12639,10.6
12640,10.4
12641,10.2
12642,10.125
12643,10.05
12644,9.975
12645,9.9
12646,9.725
12647,9.55
12648,9.375
12649,9.2
12650,9.25
12651,9.3
12652,9.35
12653,9.4
12654,9.3
12655,9.2
12656,9.1
12657,9.0
12658,8.925
12659,8.85
12660,8.775
12661,8.7
12662,8.675
12663,8.65
12664,8.625
12665,8.6
12666,8.575
12667,8.55
12668,8.525
12669,8.5
12670,8.425
12671,8.35
12672,8.275
12673,8.2
12674,8.325
12675,8.45
12676,8.575
12677,8.7
12678,8.75
12679,8.8
12680,8.85
12681,8.9
12682,8.775
12683,8.65
12684,8.525
12685,8.4
12686,8.425
12687,8.45
12688,8.475
12689,8.5
12690,8.475
12691,8.45
12692,8.425
12693,8.4
12694,8.45
12695,8.5
12696,8.55
12697,8.6
12698,8.725
12699,8.85
12700,8.975
12701,9.1
12702,9.225
12703,9.35
12704,9.475
12705,9.6
12706,9.7
12707,9.8
12708,9.9
12709,10.0
12710,9.8
12711,9.6
12712,9.4
12713,9.2
12714,9.225
12715,9.25
12716,9.275
12717,9.3
12718,9.3
12719,9.3
12720,9.3
12721,9.3
12722,9.65
12723,10.0
12724,10.35
12725,10.7
12726,10.475
12727,10.25
12728,10.025
12729,9.8
12730,10.325
12731,10.85
12732,11.375
12733,11.9
12734,11.75
12735,11.6
12736,11.45
12737,11.3
12738,10.95
12739,10.6
12740,10.25
12741,9.9
12742,9.725
12743,9.55
12744,9.375
12745,9.2
12746,9.025
12747,8.85
12748,8.675
12749,8.5
12750,8.3
12751,8.1
12752,7.9
12753,7.7
12754,7.525
12755,7.35
12756,7.175
12757,7.0
12758,6.925
12759,6.85
12760,6.775
12761,6.7
12762,6.6
12763,6.5
12764,6.4
12765,6.3
12766,6.25
12767,6.2
12768,6.15
12769,6.1
12770,6.225
12771,6.35
12772,6.475
12773,6.6
12774,6.55
12775,6.5
12776,6.45
12777,6.4
12778,6.425
12779,6.45
12780,6.475
12781,6.5
12782,6.625
12783,6.75
12784,6.875
12785,7.0
12786,7.325
12787,7.65
12788,7.975
12789,8.3
12790,8.2
12791,8.1
12792,8.0
12793,7.9
12794,7.725
12795,7.55
12796,7.375
12797,7.2
12798,7.425
12799,7.65
12800,7.875
12801,8.1
12802,8.525
12803,8.95
12804,9.375
12805,9.8
12806,9.875
12807,9.95
12808,10.025
12809,10.1
12810,9.95
12811,9.8
12812,9.65
12813,9.5
12814,9.6
12815,9.7
12816,9.8
12817,9.9
12818,9.875
12819,9.85
12820,9.825
12821,9.8
12822,9.85
12823,9.9
12824,9.95
12825,10.0
12826,10.3
12827,10.6
12828,10.9
12829,11.2
12830,11.275
12831,11.35
12832,11.425
12833,11.5
12834,11.0
12835,10.5
12836,10.0
12837,9.5
12838,9.525
12839,9.55
12840,9.575
12841,9.6
12842,9.375
12843,9.15
12844,8.925
12845,8.7
12846,8.725
12847,8.75
12848,8.775
12849,8.8
12850,8.675
12851,8.55
12852,8.425
12853,8.3
12854,8.175
12855,8.05
12856,7.925
12857,7.8
12858,7.7
12859,7.6
12860,7.5
12861,7.4
12862,7.45
12863,7.5
12864,7.55
12865,7.6
12866,7.675
12867,7.75
12868,7.825
12869,7.9
12870,7.875
12871,7.85
12872,7.825
12873,7.8
12874,7.775
12875,7.75
12876,7.725
12877,7.7
12878,7.7
12879,7.7
12880,7.7
12881,7.7
12882,7.775
12883,7.85
12884,7.925
12885,8.0
12886,7.975
12887,7.95
12888,7.925
12889,7.9
12890,8.2
12891,8.5
12892,8.8
12893,9.1
12894,9.325
12895,9.55
12896,9.775
12897,10.0
12898,9.85
12899,9.7
12900,9.55
12901,9.4
12902,9.4
12903,9.4
12904,9.4
12905,9.4
12906,9.65
12907,9.9
12908,10.15
12909,10.4
12910,10.425
12911,10.45
12912,10.475
12913,10.5
12914,10.6
12915,10.7
12916,10.8
12917,10.9
12918,10.925
12919,10.95
12920,10.975
12921,11.0
12922,10.775
12923,10.55
12924,10.325
12925,10.1
12926,10.2
12927,10.3
12928,10.4
12929,10.5
12930,10.525
12931,10.55
12932,10.575
12933,10.6
12934,10.45
12935,10.3
12936,10.15
12937,10.0
12938,9.775
12939,9.55
12940,9.325
12941,9.1
12942,8.85
12943,8.6
12944,8.35
12945,8.1
12946,8.0
12947,7.9
12948,7.8
12949,7.7
12950,7.325
12951,6.95
12952,6.575
12953,6.2
12954,6.075
12955,5.95
12956,5.825
12957,5.7
12958,5.925
12959,6.15
12960,6.375
12961,6.6
12962,6.9
12963,7.2
12964,7.5
12965,7.8
12966,7.8
12967,7.8
12968,7.8
12969,7.8
12970,7.775
12971,7.75
12972,7.725
12973,7.7
12974,7.7
12975,7.7
12976,7.7
12977,7.7
12978,7.8
12979,7.9
12980,8.0
12981,8.1
12982,8.175
12983,8.25
12984,8.325
12985,8.4
12986,8.5
12987,8.6
12988,8.7
12989,8.8
12990,8.925
12991,9.05
12992,9.175
12993,9.3
12994,9.275
12995,9.25
12996,9.225
12997,9.2
12998,9.125
12999,9.05
13000,8.975
13001,8.9
13002,8.975
13003,9.05
13004,9.125
13005,9.2
13006,9.225
13007,9.25
13008,9.275
13009,9.3
13010,9.4
13011,9.5
13012,9.6
13013,9.7
13014,9.65
13015,9.6
13016,9.55
13017,9.5
13018,9.35
13019,9.2
13020,9.05
13021,8.9
13022,8.925
13023,8.95
13024,8.975
13025,9.0
13026,9.075
13027,9.15
13028,9.225
13029,9.3
13030,9.225
13031,9.15
13032,9.075
13033,9.0
13034,9.025
13035,9.05
13036,9.075
13037,9.1
13038,9.15
13039,9.2
13040,9.25
13041,9.3
13042,9.1
13043,8.9
13044,8.7
13045,8.5
13046,8.475
13047,8.45
13048,8.425
13049,8.4
13050,8.35
13051,8.3
13052,8.25
13053,8.2
13054,8.075
13055,7.95
13056,7.825
13057,7.7
13058,7.65
13059,7.6
13060,7.55
13061,7.5
13062,7.375
13063,7.25
13064,7.125
13065,7.0
13066,6.925
13067,6.85
13068,6.775
13069,6.7
13070,6.725
13071,6.75
13072,6.775
13073,6.8
13074,6.925
13075,7.05
13076,7.175
13077,7.3
13078,7.5
13079,7.7
13080,7.9
13081,8.1
13082,8.1
13083,8.1
13084,8.1
13085,8.1
13086,8.15
13087,8.2
13088,8.25
13089,8.3
13090,8.05
13091,7.8
13092,7.55
13093,7.3
13094,7.1
13095,6.9
13096,6.7
13097,6.5
13098,7.05
13099,7.6
13100,8.15
13101,8.7
13102,8.75
13103,8.8
13104,8.85
13105,8.9
13106,9.125
13107,9.35
13108,9.575
13109,9.8
13110,9.875
13111,9.95
13112,10.025
13113,10.1
13114,9.95
13115,9.8
13116,9.65
13117,9.5
13118,9.35
13119,9.2
13120,9.05
13121,8.9
13122,8.85
13123,8.8
13124,8.75
13125,8.7
13126,8.65
13127,8.6
13128,8.55
13129,8.5
13130,8.275
13131,8.05
13132,7.825
13133,7.6
13134,7.55
13135,7.5
13136,7.45
13137,7.4
13138,7.325
13139,7.25
13140,7.175
13141,7.1
13142,7.15
13143,7.2
13144,7.25
13145,7.3
13146,7.45
13147,7.6
13148,7.75
13149,7.9
13150,7.9
13151,7.9
13152,7.9
13153,7.9
13154,8.1
13155,8.3
13156,8.5
13157,8.7
13158,8.8
13159,8.9
13160,9.0
13161,9.1
13162,8.875
13163,8.65
13164,8.425
13165,8.2
13166,8.15
13167,8.1
13168,8.05
13169,8.0
